userID, trialNum, text
38, 2, "Lowest proportion of the population. I don't really know what it means when it says lowest proportion of the population, if it's talking about different kinds of people maybe? I think South Africa is kind of big, so I'm going to go with true."
38, 3, "I don't even know where Belgium is, I think it's somewhere in Europe. I've never heard of a large town from Belgium, so I feel like it's pretty rural so I'm going to go with false."
38, 4, "It gives me a graph of India's ethnic makeup which in no way relates to Russia, but... coastal border. I'm pretty sure Russia is an interior country, so I'm going to go with false."
38, 5, "Umm. It gives a graph of Eswatini's border regions, with length on one side and two different countries, South Africa and Mozambique. So it looks like according to the graph, it borders two countries, South Africa and Mozambique, so False."
38, 6, "Let's see... there's a graph that says middle east population percent aged 25-54. Assuming the graph is correct, uh, so I know that Qatar is in the Middle East, and they're kinda sexist over there I believe, so I'm going to go with false. True. My bad. True."
38, 7, "With a picture of a kangaroo looking thing... Uh, Brazil. I'm going to go with false, because there's other countries, china Russia, I think the united states is bigger, Canada, hmm... yeah."
38, 8, "The graph says hydroelectric power generation in south america, percent hydro power. (muttering). According to the graph you'd have to be the bluish color and the darker blue. There are more than 3 countries that have 50%, assuming the graph is true. I don't know anything else about hydroelectric generation, so I'm going to trust the graph and go with true."
38, 9, "with a picture of Africa. I don't even know where the black sea is located. 7 countries. Well, there's a lot of smaller countries in Africa, and it looks on the left side... hmm. I'm going to go with true. "
38, 10, "There's a graph with electrical generation in Europe. There's a Switzerland bar. Nuclear power plants is orange, so it looks like it's between 40 and 60%, oh wait. Switzerland. It's less than 20%. Nuclear power. Less than 20. So false, assuming the graph is true."
38, 11, "With a graph of electricity access in central america, rural and urban. So if we look at Belize, it looks like... looks like everyone has access to electricity in Belize, it just denotes whether it's rural or urban. So false."
38, 12, "Should know this because I did a presentation on Paraguay in high school. There's a graph of Paraguay's population, which is completely unrelated to the question. I can picture Paraguay in my head, but I can't think of where it's at in South America so I'm going to say true."
# Participant 14 = userID 39
39, 1, "Umm, is this that same country? I don't know any of these. Those look like probably a similar language. I have no reason to deny if this is true or false, because I can't really tell. I'm going to say it's probably true. I cannot identify any of these towns, but assuming it's part of this, but I see ocean water, so if there's ocean water and it's probably part of that, it's only bordering one country. Seems reasonable."
39, 2, "the black sea... then, I can't count the countries. No country lines. There is a river there... that's probably one country divide. So reasonably, it looks like lot of different countries want to share the water, can you fit more than 7? I can see one, two, ... about 6 logical natural divides in the land, that doesn't always mean that a country will follow that. If I can count 6 countries with natural divides along those lines, I would say 7 is definitely reasonable."
39, 3, "OK. Well, exports don't do anything with that, so this is straight up logic I have to know. Well, I guess the question pins on population size or area mass. China and Russia are pretty huge, Canada is pretty large as well. I know Brazil is really big too... is it the 5th largest? So I can definitely count China Russia Canada I'm pretty sure is bigger. That's 3. If I can get one more that I know is bigger not smaller, then Brazil would be the 5th by logic. The US has a fair size, but I think the US is probably bigger. India I know has a really large population, but Canada's a lot smaller. Depending on population or country size, I think Brazil would be the 5th largest land mass size, but not population size. I'm assuming they want land mass, so I'm going to say it's probably true. I can't think of something else that would be bigger, India... Brazil is probably the 5th largest country."
39, 4, "Most countries would have a large amount of people in urban areas. You can find a large amount of people in urban compared to rural areas, which cannot house as many, they have more space and less population for that size. Over 95%... that would assume Belgium is not a large farming area. Or they're really compact cities. Either way... looking at the map I do see a large amount of towns marked. Looks like those are ... they have that small part on the south east side which is pretty open... I'm assuming that the large amount of cities in Belgium and that they have higher population densities that 95% of Belgium's population lives in urban areas."
39, 5, "Length of the world's longest border. Land vs. coast. Russia has the longest coastal, in blue, well under Canada's in length. That would be false, judging from this map. Canada clearly has the world's longest coastal, according to this map here. So that statement is definitely false. There's a lot more blue in Canada than there is in Russia, length wise. False."
39, 6, "Alright. Belize is that nice one up top north of Guatemala. The percentage of electricity is in the dark, so that is over 90% of the population with electricity in Belize. So they're saying less than 85% of the population has access to electricity, the graph purple color is showing that it is easily over 90 and definitely 100 for sure, so I would say this is false because over 90% has access to electricity."
39, 7, "So Egypt. I know it's at the northern tip. Border size. Coast compared to land borders. Don't know much about the geography of Egypt, but I know it's got... from what I can remember it has two sides kinda squarish not bordering Africa and two sides bordering Africa, so it probably has about 50/50 half a side and half aside equivalent of borders so I'd say yeah. That's a true statement. It's about 50/50. 2/4ths of a square."
39, 8, "Largest discrepancy, the largest difference from the proportion of working men and working women compared to other countries. So that's the male proportion of the population of that age group, and ... it, well compared to the united Arab... everything around it seems pretty light blue and white. Largest discrepancy between the proportion... I ... that's just the male proportion is what the graph shows. I don't see anything about... it definitely looks like there's a higher proportion of men in Qatar, that's definitely the darkest blue. Everything around it is pretty close at least closer to the 50 mark. I believe it has the largest discrepancy compared to the neighboring countries."
39, 9, "Three get more than 50% from hydroelectric generation. Let's see. I'm assuming it would have to be somewhat industrialized South American countries to get at least 50% hydroelectricity they would have to have a constant source of flowing water, so pretty big rivers. I know Amazon is a big one, definitely flows mostly through Brazil, but that river doesn't ... there's a lot more Brazil than there is amazon river, so that would be hard. I don't see Brazil actually doing that. From what I know about south america, not as industrialized as the us, and they do have a lot of rivers so it'd be possible for them to do something like that. For the smaller countries, I guess, with the rivers, that'd be a nice easy way. 3 smaller countries could get more than 50% from hydroelectric generation. I can't see the bigger ones, but 3 smaller ones, yeah, there's plenty of rivers in south america and small country size could make it doable. "
39, 10, "Ooh. Nuclear power is definitely good, and I know Europe is definitely into the ... into wind, i know they're into green power. 3 countries. Nuclear is definitely on the up and age upcoming definitely really popular. I don't feel like... one of 3 countries that gets more than 30% of power from nuclear power plants. Hmm. I don't know whether I want to believe that or not. You have nuclear is definitely new, but it does provide a large amount of energy, making it easy for it to get 30% of its power from nuclear plants. Europe is definitely a country that likes to go green, so do I believe that it's one of 3 that gets more than 30... again, they are smaller countries over in Europe than in the United States, so it is logical for a nuclear plant to provide a large amount of power, and it is new on the end 3 countries is a low amount of smaller countries to get at least 30% from a nuclear power plant because it does generate a lot of electricity."
39, 11, "OK, so. South Africa has the lowest proportion of the population, so they have the lowest ratio of the people under the age of 15 of all of Africa. Anything I know about South Africa that would relate to that. OK. Umm. Don't know anything about South Africa really. But. Logically, it's saying that they have if this statement were true, South Africa would be the lowest proportion of people under 15 of all Africa. That could be due to low childhood survival rates, or due to older people moving out or in or out of the country. So if they had the lowest proportion of the population under 15, they would have like a baby boomer kind of thing, they wouldn't be able to continue the economy very well, but I do not have anything any logical statements to say it's true. Considering I don't know anything any reason why it would be true, so I can assume it's false."
39, 12, "Well, there's a graph of China's population, which has nothing to do with Paraguay that I am aware. Paraguay I'm pretty sure is not north american. Uh. I don't know this country at all, but it's not in Antarctica or North America, that's two facts, not on those continents. Umm. Doesn't sound like it's an African one. Paraguay I think is Latin america or south america possibly. If it's Latin america, the odds of it being landlocked is very small. And Brazil taking up most of the landmass, the odds of Paraguay being landlocked is very small. So assuming that Paraguay is in either southern or Latin america, then the majority of Latin america is definitely not landlocked. And south america they have pretty big countries and anything on the west coast is definitely not. So I'd say that Paraguay being landlocked is a false statement assuming that I'm correct that it's in south or Latin america, because there is not much land for it to be landlocked by."
# Participant 15 = userID 40
40, 1, "Yes, true. I know that Germany is one of the most efficient renewable energy areas. I know nuclear energy isn't renewable, but I'd assume they get 70% from renewable..."
40, 2, "Ukraine, Georgia, Turkey, that's three, Bulgaria, Romania, that's 5. Seven countries. I don't believe so. No."
40, 3, "False. Belize is a densely populated country.I know it's in south america, but I don't think it's an underdeveloped country. I know they don't have as much access to running water, that's why they have tanks on top of their houses, but I believe more than 85... er more than 15% of the population has access to electricity. Oh wait, no. Less than 85%... Actually, that might be true. Yeah.  "
40, 4, "Why is this a map of Europe? Three South American countries get more than 50% of their electricity... if they're by the ocean that would make sense. Panama probably does. Umm. I don't know how much renewable energy they actually have, but it's only 3 countries so it's probably true."
40, 5, "I honestly don't know where that's at, but sounds like a middle eastern country. Might be true because the rights between men and women are different in the middle east."
40, 6, "I don't know that either. I know Ethiopia's population is fairly high for18 and under year olds. I have no clue about South Africa, have not done a lot of research on them. Well it's one of the more developed, it's actually not an underdeveloped country, so that might be true. Underdeveloped countries tend to have more youth because there isn't as much access to ... what do I want to say? ... birth control and whatnot."
40, 7, "I know there's like another small country within South Africa. I can't remember if it touches Swaziland or not. Going to go with true."
40, 8, "United States, Russia, China, Greenland, bigger than Australia. True."
40, 9, "Ooh. I also want to say that's true because it's in Europe and there's lots of urban areas in Europe. But Belgium is also a country that has quite a bit of countryside, so maybe not quite 95%, but still probably high, like in the 80s. Wait."
40, 10, "Shucks. South America, Paraguay, it's in northern south america. Is it Uruguay or Paraguay? (reading from map) Argentina, Brazil, Bolivia, oh yeah, it's landlocked."
40, 11, "OK. Well it's in northern Africa, I'd assume so, the upper portion has the sea, the other side, ... mmm ... yeah"
40, 12, "The whole northern region is exposed, but Australia's whole country is exposed to coast. Going to go with false."
# Participant 16 = userID 41
41, 1, "I don't know why we have a picture of Beijing, China. That doesn't seem relevant, but. China isn't landlocked. Paraguay... shoot, if I can remember my South America geography correctly, I don't think Paraguay is landlocked either. So I would say that's false."
41, 2, "I don't know where that is. Umm. Just guessing. Just going to pick true."
41, 3, "Umm, so, Egypt is a square ish, and I think two sides are land and water, so I think that's true. Again, I don't know why religious affiliation in Mexico graph is there."
41, 4, "Just thinking of Russia, China, Canada, United States, are bigger I can think of. By total area, so that's relevant. According to the graph at least, that lines up with what my brain is telling me. Going with true."
41, 5, "That's false, as shown on the map there"
41, 6, "Uh again, the cat is cute but I don't see how it's relevant. Switzerland seems like a country that would, just from what I know about Switzerland, so I'm going to go with true."
41, 7, "I mean it's possible, I don't know very many big waterways in South America. But they could have a lot of rivers and stuff. Again, the graph doesn't seem relevant. I'm leaning towards true."
41, 8, "Uh, I just learned in soil conservation land use that the majority of Iowa's population lives in urban areas, even though we're a largely land-use rural state, so that sounds possible. I'm going to go with true."
41, 9, "Uh, I don't recognize the country or city right off the bat. Looking at the photo, I don't know if it's relevant or not, but I suppose it could be a picture of Belize, but if it is, they seem to have power lines in that photo, so I'm going to lean towards false."
41, 10, "OK. Qatar isn't shown there. I believe that's an African country. Discrepancy between working age men... so, that's the discrepancy between how many men and women are of working age. I... I don't know if that's a discrepancy, if there'd be much of a discrepancy because men and women tend to be birthed around the same rate, unless there's.... working age is younger or they don't... women live longer, but working age is around the time when they'd still be alive. I don't know how much of a discrepancy would be ... but I guess I'll go with true."
41, 11, "Umm, I guess Canada might be a contender against that, but ... thinking back to largest countries, that other question Russia was larger than Canada. So it's possible they have longer coastal border. I guess looking at that picture it's relevant to this question cause it shows the border, but... I don't know, I'd have to look at Canada to double check, I feel like they might have some more islands. Just cause Russia's bigger, I'm going to go with true"
41, 12, "US population... OK. Again, graph doesn't have relevant information. Again, I really have no way of knowing this without any other data, ... do they... yeah, I'm going to guess because I don't know they have a birth rate that's really low or how that would apply into this. So just going to guess false."
# Participant 17 = userID 42
42, 1, "Umm, I'm trying to recall an image of South America in my head. I know where Uruguay is, and I'm trying to think if Paraguay borders Uruguay, I believe Paraguay is in the portion of South America south of Brazil. I don't know any environmental features of Paraguay. I'm simply going to guess that Paraguay is in fact a landlocked nation. I don't have any way to derive whether this statement is factual without direct knowledge of South American geography, so going off memory."
42, 2, "And with this statement comes a bar chart comparing age and population in Switzerland. This bar chart has nothing to do with Switzerland's energy consumption and the source of their energy. I have no way of assessing whether or not this statement is true based on the evidence that is given. I guess I will conclude that Switzerland is one of three countries that get more than 30% of their power from nuclear power plants, based on their CERN superconductor and innovative technologies, so I will guess that that statement is true. "
42, 3, "With this statement I'm given a visualization of Middle Eastern population data, for ages 25-54. It's logical to assume that this is what they mean by working age. Looks like this visualization is a density visualization, and Qatar is the darkest of the surrounding countries. This visualization is only referring to the percentage of the population that is able to work and has nothing to do with the discrepancy between men and women. So I suppose I'm going to answer this statement as false, because I don't have any way of analyzing the discrepancy between men and women. "
42, 4, "At first glance, this seems to be a reasonable statement, as the Amazon river in South America flows through multiple countries, though I don't know those countries off the top of my head outside of Brazil. However within Brazil, knowing their political climate and the energy needs that nation would have, it's still reasonable to assume they'd get their electricity from the Amazon. Guess I'm lacking knowledge about the South American continent today. But I'm going to assess this statement as being true, just because of I know the Amazon's presence in South America definitely could provide multiple countries a source of electricity that would account for more than 50% of their electric, hydroelectric generation."
42, 5, "Umm. With this statement, once again, I'm not given a graphic of the African continent. I'm trying to recall from my freshman geography course in high school where Swaziland is located in Africa. My first guess is that this is the country enclosed within South Africa, however I am not confident in that. However, if that were the case it would in fact only border one country, and since I do not have a better guess as to where Swaziland is, outside of being enclosed in South Africa, I'm going to evaluate this statement as being true."
42, 6, "With this statement, I am provided a graphic. It shows the area in square kilometers of the largest 10 countries in Africa. The Black sea is not located in Africa, it is in western Asia. So I'm having to recall from memory the geography in that area, and whether or not seven countries border the black sea. Countries that come to mind would be Russia, perhaps the Ukraine, Kazakhstan, turkey, perhaps Georgia, perhaps Romania. I'm really not confident in my geographic understanding of the area surrounding the Black sea, but I do not feel like there are seven countries based on the general size of the nations in that part of the world, it seems unlikely that that body of water would have seven countries bordering it, so I'm going to evaluate that statement as false."
42, 7, "Uh, what do I know about Belgium? The Flemish reside in Belgium. Belgium is a nation north of France and south of the Netherlands, if I'm not mistaken. I know that Western Europe is a highly developed and urban part of the world relatively, however 95% seems to be an overwhelmingly high number considering that there are still lots of rural communities in Western Europe. Essentially, based on the hyperbole I feel that is present in this statement, 95% is much too high, so I'm going to evaluate this statement as false. However I was not provided any visual representation of data, I was only provided an image of what I believe was a city in Belgium."
42, 8, "With this statement I'm provided a graphic showing the length of Egypt's border regions. Coast accounts for less than 2500 km of border, if I were to combine Sudan's portion of Egypt's border with Libya, Israel's, and Gaza Strip's respectively, that would add up to roughly 1250 + 1100 + 200 + a really insignificant amount from the Gaza strip, so is 2400 greater than or equal to 1250 + 1100, it is approximately equal so I will evaluate this statement as approximately true."
42, 9, "With this statement I'm provided a graphic image of a lion feasting on a deceased animal. I believe this image has been presented to me to try and paint an image in my mind's eye of Belize as being an underdeveloped, struggling country. My understanding of Belize's government and society... I have no way of evaluating whether or not less than 85% of the people have access to electricity, but I'm hopeful that they do. I'm really not sure that lions live in Belize, to be honest. I don't think this image has anything to do with the statement, not just in that it's a lion, but I don't think lions live in Belize. I'm going to evaluate this statement as being false. Again, really don't have the information to back up that evaluation."
42, 10, "With this graphic I'm provided a world map with the ranking of the 5 countries with longest coastline. It appears Canada has the longest coastal border based on the graphic. The graphic doesn't have any sources, but based on the geography of northern Canada in the Arctic circle, there's a lot of islands and archipelagos and things of that nature, which would account for a lot of coastline, so I'm going to evaluate this statement as true... er, I meant to say false, the statement was talking about Russia."
42, 11, "Uh, with this graphic I'm provided France's border regions in km. This information is not pertinent to the statement about South Africa's population and the portion of the population that's under 15. Based on South Africa's history of um apartheid and political turmoil following all of that, demographics in South Africa are unique when you compare them to all African nations, I wouldn't necessarily say they would have the lowest proportion of the population under 15. It would make sense that more developed nations have a more balanced population distribution... it's generally poorly performing economic countries that have high proportions of populations at a young age, if there's not access to birth control and the birth rate is very high. I'm going to evaluate this statement as being true, though I wasn't provided any pertinent information, I think you can make a case for this statement being logical. "
42, 12, "I was provided a map of Melbourne, Australia. Melbourne, Australia is of course not in Brazil. Also the wording of the statement is ineffective, as largest could refer to geography, population, there's different ways of evaluating the largeness of a country. In land mass, I think it is fair to say Brazil is the fifth largest country in land mass, behind Russia, China, Canada, and the United States respectively. I'm going to evaluate this statement as being true under the assumption that it is referring to land area, as that is what I think is the most logical interpretation of largest, because that is unclear. I'm going to sort of leave an asterisk by that true. "
# Participant 18 = userID 43
43, 1, "I don't have any information. I don't know anything about this... how they get their power. Umm. The graph seems a little odd, since it's not connected with Switzerland. Umm. But it seems very specific, so I'm going to say true."
43, 2, "Ooh. I don't know this either. If this is Brazil, assuming that it's like the correct picture cause last one was a little odd and didn't connect with the claim, it looks pretty big. I would say true."
43, 3, "Oh, so it seems that the images just don't correlate with the statements. Cause this is an image of Mexico City. So I'm picturing Egypt right now, and if my mind is correct it has two borders of land and two of ocean, so I'm going to say true."
43, 4, "I feel like Russia is really big, but it has a lot of land border, so I'm going to say no."
43, 5, "I feel like this isn't the correct country that's highlighted, but I believe that Paraguay is in South America and I think it is landlocked. Like one of the countries that's in the middle, the upper one. I'm going to say true"
43, 6, "I think the Black Sea is in Europe/Middle Eastern area. I don't know how many countries there are that border it. I'm going to say true for this one."
43, 7, "Well, I'm thinking that South American countries are, a lot of them are surrounded by ocean, so it is possible that they get their electricity from hydroelectric generation. I don't know about hydroelectric generation, if they can use salt water or fresh water, but if it is salt water, I would say true."
43, 8, "So I was looking at the graph to see if it correlates, but I don't think it does either. This one just shows the percentage of the population. I would say, I feel like South Africa is pretty big, and it's pretty common to go there to volunteer and travel, so I would say false."
43, 9, "I know that Belize is a common place for Iowa State students to travel to for courses. I don't think they would send people there if it wasn't well populated, so I would say false."
43, 10, "I also don't know that. I'm going to say false, though, cause I feel like Belgium is city-like. Though that's just a guess, I don't know about that."
43, 11, "I believe Swaziland is the country that's in South Africa, so I'm going to say true, cause I think it's surrounded completely by South Africa."
43, 12, "OK, so I think Qatar is near Saudi Arabia, so from my knowledge I would think a lot of the men in Saudi Arabia work but not the women, so I would say this is false. "
## Participant 19 = userID 44
44, 1, "I actually think I already knew this. Based on the fact that Russia, Canada, United States, and China are all bigger, I'm going to go ahead and say that is true. Although Australia is throwing me off there, but I'm looking at the key to see that Australia is 6th, so that's true."
44, 2, "Umm. Based on this image here, I'm going to go ahead and say that is false, because there's this long inlet here that gives them a lot of coastal border along with this strip here, along with the other ones they have that aren't shown in this image."
44, 3, "I'm going to go ahead and say that is true. I'm not sure exactly what those countries are, but I know south america has a lot of big rivers that are easily converted to use hydroelectric energy, so true. "
44, 4, "I know the black sea is somewhere between Europe and Asia, and I'm not sure how many countries border it, and since seven is pretty specific, I'm going to go ahead and say that's false because I don't think that many border the black sea."
44, 5, "The largest discrepancy between the proportion of working age men and women. Does that mean there's a lot more working age men than women? I think that's what that means. And, I think because of the boom in their economy they're bringing in a lot of foreign workers, and that would make sense that most of them are men, because it's the Middle East and they're not quite progressive in that stance. So the statement is true."
44, 6, "Looking at the demographic, find Belgium down at the bottom, and this is just percentage of population based on age, so that doesn't tell us a lot about urbanization. Based of my knowledge of western Europe, I'm going to say...  but 95% is a little bit high for me, so I'm going to say false."
44, 7, "So this graphic is about Kenya, so that doesn't tell me a whole lot about Belize. I want to say that Belize is in South America and not Africa. I'm not 100% sure on that. If you look at the population of Kenya, ... this doesn't say anything about their access to electricity. We're just going to go ahead and say that's true, based on that I think Belize is in South America and they have access to electricity."
44, 8, "Well, first off, the map is of France. So that's really helpful to me. I'm going to say that statement is false, because South Africa is one of the most developed countries in Africa, and that means they would have a population of older individuals and not younger individuals because they have access to medicine, vaccines, that sort of thing."
44, 9, "That's true, it's right in the middle of South Africa here."
44, 10, "Umm. I think it does, cause it has a lot of... no, I don't think it does, it's like Finland or Sweden or something. Although Russia does have a very long coastline, it doesn't have as many indents as Finland or Sweden or something like that, so that statement is false."
44, 11, "There's a lot of... I know Paraguay is in the northern half of South America, but I'm not sure if it's landlocked or not. I know there's a lot of little countries at the top of South America there, and I think Paraguay could be one of them, so I'm going to go ahead and say this is false."
44, 12, "Let's see if we find Switzerland here. It says nuclear is below 20%, that's the orange category there, so that statement is false. "
## Participant 20 = userID 45
45, 1, "That is true, because it is in the m... it's surrounded by other countries, it's not by the ocean."
45, 2, "So, umm, this is population in millions, get more than 50% of their electricity, umm. Well there's only one country that... more than 50%... Hydroelectric generation. Well, I'm not really sure... while this graph is the population of the countries. I don't feel like they get more than 50% of their electricity from hydroelectric generation, because that sounds pretty technologically advanced, and I know many South American countries aren't there, they're like less developed countries, so I'm going to say false."
45, 3, "Southern Africa working age population... population... I'm guessing this is all of South Africa. Umm. The color is about like a between 50% and 60% is 25-54. Lowest proportion of the population under 15... Umm. There's more lighter colors of those."
45, 4, "Umm. Brazil is pretty big, but uh it kinda depends whether it's talking about population or land wise. Population, like, India, that's big, China's big, there's a lot more like African and Asian countries that are big. 5th, that's kinda down the list. That could be true. "
45, 5, "So, this is the demographics in Southern Europe, so... Belgium is I don't see it on here. Population... I don't see Belgium on here. Is Belgium, it's a country and these are countries. Belgium and Switzerland are... they're not... I think they're not by each other. They're like dutch, and chocolate, and there's dutch people there. So 95% lives in urban areas... umm, usually more people live in urban areas and the population of younger people under 54 in Switzerland is between 20 70 50%. I'm going to say that's false."
45, 6, "India's ethnic makeup, Dravidian, Mongolian, other, the percent of the population. I don't know what India has to do with Russia, but... Russia they do have a lot of, they are by the ocean, they are surrounded by ocean I'm pretty sure, but coastal border I don't hear people talk about going to the ocean in Russia, but they were in a lot of wars and they had boats, so I'm going to say that's true."
45, 7, "Umm, people talk about Switzerland, they talk about them being neutral, but I know they've had things to do with wars, and nuclear power is a big part of war, so the past wars, I'm not really sure where they're located, but I feel like they have something to do with nuclear power, so I'm going to say that's true."
45, 8, "Well, Belize is a less developed country, umm, percent of electrical access in Belize. Well, 100% have ... is that like 100% have access to electricity, so... depending on whether rural or urban, 100% have electrical access, so that's false."
45, 9, "Umm, never heard of Swaziland, but it sounds like an African country, so I'm going to say... Africa has a lot of countries, uh, I don't know if it's on the coast or landlocked, but it's probably bordering other countries, so false."
45, 10, "The black sea, I know it's either like by the Mediterranean sea, like middle eastern, or maybe in Africa. This picture looks like Greece in a way, but I don't think it's in Europe. Black sea... yeah, that sounds like. It's not a very popular sea, so maybe only 7 countries..."
45, 11, "Umm, I'm not sure if I'm looking at a picture of Egypt, but if I am, um, land and coastal borders, uh, well, that could be true if it is, because it's kinda like the shape of a square, and all 4 sides are equal on a square, so yeah, say that's true."
45, 12, "Umm, Qatar, that's middle eastern, and a lot of women don't have rights in middle eastern countries, so I feel like there's not a lot of working women compared to men, so I'm going to say that's false."
## Participant 21 = userID 46
46, 1, "Umm, That seems false to me. That seems like an over-estimate. But Belgium is a pretty small country, but I don't know if it's that urbanized - it might still be more of a rural setting. So I'm going to say false on that."
46, 2, "I'm going to go ahead and for that I'm thinking of countries in my head and I'm going to say false. I'm thinking Australia - it's a continent, but it's also a country, and it's an island, completely surrounded by coast."
46, 3, "Umm, that sounds true to me. That sounds like a true statement. I don't believe south america has a large wind, solar, natural gas, coal, but there is a lot of water. So I'm going to say true on that."
46, 4, "I'm going to say that's false. South Africa, from what I've seen in movies and talking to people, is one of the better parts of Africa. I'm going to say true, no. I'm going to stick with false."
46, 5, "OK, this is just a list of their imports. Transportation and machinery, umm, I'm going to go ahead and say true. Qatar I feel not 100% sure I'm going to go with the basis that middle eastern countries do have a larger discrepancy between the proportion of working age men and women."
46, 6, "I'm going to go with true - I'm picturing a risk map in my mind, and I think that's right."
46, 7, "Uh, I'll go ahead with true. I have no idea what this country is."
46, 8, "And Belize is not on the map that's given, umm, so again, I'm going to go ahead... say that's false. 85% is a really large number to have access to some form of electricity."
46, 9, "Umm, I'm going to go ahead and say that's true. I'm trying to picture the black sea in my mind right now and I feel like at least 7 countries have a bit on the black sea."
46, 10, "I'm thinking, trying to picture a map in my head with Paraguay on it, and I know it's in South America and next to Uruguay, but I don't know if it's landlocked or not, so I'm going to go with true."
46, 11, "It is a map of Australia's exports, umm... I'm going to go with true, uh, trying to think of it and guessing largest is in general mass size, the largest not in population or any particular export, so I'm going to go true with that"
46, 12, "It's a map of nuclear power plants in Europe, and if you look at Switzerland, which is over here... trying to find it on the map, not on there. OK, umm, I'm going to go with true, if I remember right, the super collider is in Switzerland, so that is probably going to need a lot of power."
## Participant 22 = userID 47
47, 1, "The salinity of Eurasian bodies of water, the statement is true or false. These are the seven countries that border the black sea, and their salinity. Uh. So we need some knowledge of the black sea and the salt content of it. Seven countries. Border the black sea. These are Eurasian bodies of water. I don't think the salinity has a whole lot to do with the countries that border the black sea, that would be prior knowledge. I'm also not sure where the black sea is, so I think this statement would be false"
47, 2, "This one seems more likely to be true. But we need to find the outside lengths of the borders. Egypt has approximately equal land and coastal borders, so there'd be equal land and water borders. That may be possible, given the water that's showing, so I'd say yes, this is true."
47, 3, "This is the electric generation in South America for various countries. Three South American countries get more than 50%, so that would be true, Paraguay, Ecuador, Colombia, and Brazil, which is more than 3."
47, 4, "We'd need to know all the countries that get more than 30% would be lighter red, seeing Finland, area below Austria, More than 30% would be red as well, so France. I'm having a bit of trouble remembering where Switzerland is, but I believe it is not one of the ones with more than 30%, so I'd say it is false."
47, 5, "This is definitely possibly true. But, South Africa has the lowest proportion of the population under 15 of all African nations, it probably has a lower birth rate due to it being colder, there's probably some warmer areas in South Africa. Umm, compared to other African nations. I don't have a whole lot of knowledge of their population either. Lowest proportion of the population under 15, it'd be probably the oldest nation. So I'd say true."
47, 6, "I don't have a whole lot of prior knowledge for the electricity access in Central America. They have the percent of power from fossil fuels, and they're showing like 55%, but I don't think that would give a whole lot of information as to whether your population has access to it, less than 85%, so probably 50% or more would be living in rural areas without direct access to electricity, so I would say that's true."
47, 7, "I'm thinking about a map of Russia, and other surrounding countries. I would say there would be more water access possibly to the top, but I have to see if that's fully connected. And besides would in some area, I'm thinking of other areas that would have longer... since the longest is not the largest... the longest coastal border. I'd say that's true, I'm having a tougher time finding larger countries to compare it with. "
47, 8, "We have an info graph of Japan's imports, so it doesn't add a whole lot of information. Possibly minerals and machinery, we'd have to look at Qatar's exports. And possibly... the different fields of work which would have more men and women, or possibly the culture of a place that would have working men and women. Going back to the Japan's imports, I don't think that's really adding a lot, after looking at it again. I'm also looking for other countries to compare it to, umm, not really coming up with a lot of countries. I mean it's possible that Qatar would have the largest, but I think there's other countries that would be greater than that, so I'm saying false."
47, 9, "These are the largest countries by total area, Russia, Canada, United States, China, Brazil being the 5th one. This info graph could be possibly missing other countries. My geography knowledge is not the greatest at this time. I'm trying to think of other areas that would be large, but these are the largest 10 countries, so it wouldn't skip out on any, so I would say this is true."
47, 10, "This requires some more geography knowledge. Some knowledge from a Spanish class taken a while back, so I'm thinking through the map. Trying to think if it was located north, east, south, or west. But without the map in front of me I'm having a tough time thinking of exactly where it is. There are a lot of countries that aren't landlocked due to it being surrounded by water, so I would say that it is not landlocked."
47, 11, "We have the Toronto Maple Leaves, possibly playing hockey. I'd say this requires some prior knowledge of which it borders, trying to picture where Swaziland is on the map, and... not really coming up with anything. Seems like an interesting question. Pick Swaziland specifically, being more obscure, or perhaps not depending on people's knowledge. I'd say this would be a neat property that it'd hold, that it only borders one property, so I'll say that it's true."
47, 12, "We have a population of over 65%. I think that 95% would be a very large population of urban area, but it'd also depend on the amount of non-urban area available to the country, so I'm trying to think of Belgium's size, perhaps its layout given farm land and other resources. I'd also have a tough time finding Belgium on a map, much less the urban areas. Due to it being 95%, I think of America having very large cities, they take up a lot, but I don't think it's all the way to 95% and I can't think of any large urban areas in Belgium, so the statement is false."
## Participant 23 = userID 48
48, 1, "I've seen a map of this area, I believe I've seen a map of this area. I know it's south of America. I'm not sure if there's other countries surrounding it, but ... the picture is kind of deceiving because it makes it seem like there is a body of water around it. I'm just going to say true, because  I know it has a lot of vegetation and a lot of warmth down there, so yeah. I just remember a geography class with that country in it, but I don't know much about it."
48, 2, "So an urban area would probably consist of roughly not a whole lot of population but something where there's still activity going on, and if over 95% of Belgium's population lives there then I think that's a pretty high statistic and not very accurate, I'm just going to say false to this one because it's a high percentage and although Belgium isn't that large, I still think it would be kinda impossible to have 95% of the population living in an urban area."
48, 3, "South Africa, I know some people from there and I know that it's mainly the white race that speak quite a lot of English, although there are many different ethnicities there, I do know that some actually some youth groups go there and do a lot of service and say there's many many people from an american descent, almost. So I would say that if South Africa has the lowest proportion of the population under 15, meaning they have the oldest, an older population that lives there, I would say true, just because it is a nice place to live, probably on the southern part of Africa, not too hot, and there's probably a lot of younger adults living in the central part of Africa."
